city_id,latitude,longitude,city,country
kx2CDGrI,2.95067,42.65108,Saleilles,France
wRtG4LE8,15.981919,45.81501,Zagreb,Croatia
GTrLRuGq,-104.99025,39.739235,Denver CO,United States
HYJcKYUM,6.17796,49.62401,Findel,Luxembourg
xsFihwGx,-16.924055,32.66693,Funchal,Madeira
kFRMRJV2,8.777309,40.266224,Macomer,Italy
tiOQR50x,14.442176,45.327065,Rijeka,Croatia
iATDp23j,6.7734556,51.22774,Düsseldorf,Germany
fcQbvuWZ,8.228524,48.76564,Baden-Baden,Germany
m7_c2R6V,-16.362568,28.533167,"Tejina, San Cristóbal de La Laguna",Spain
iWnEmr7R,25.512854,35.02063,Sykologos,Greece
suj4Lm1u,56.24264,26.164438,Khasab,Oman
e69JdCdo,-122.90845,46.14678,Kelso WA,United States
OaWvjaeW,55.451313,-4.619143,Victoria,Seychelles
KP1unFCx,-50.209858,-30.176012,Cidreira RS,Brazil
02FTpfnj,9.975565,45.79036,Endine,Italy
2QTNoQIf,-9.139337,38.72225,Lisbon,Portugal
HSBmaHQc,14.268125,40.851776,Naples,Italy
jWXE5FHn,12.373075,51.339695,Leipzig,Germany
4smL71Q1,5.724524,45.18853,Grenoble,France
7HWxbpCc,25.873962,40.84572,Alexandroupoli,Greece
MKCWE39D,37.59964,52.424625,Livny,Russia
9uq7SZu4,4.072695,46.03443,Roanne,France
VDs9im_x,-67.72737,44.6538,Columbia Falls ME,United States
LPZRHDUW,7.9078193,45.52885,Donato,Italy
zOAx4iIs,3.876716,43.610767,Montpellier,France
VDora4yg,11.968802,51.49698,Halle (Saale),Germany
mPqCHl4X,6.079758,44.55964,Gap,France
nCCdo3Iw,10.022651,45.133247,Cremona,Italy
NwI9rPaA,2.9581046,42.265507,Figueres,Spain
hKsEJfT0,149.12979,-36.226864,Cooma,Australia
dZptqOOy,-2.155687,48.288475,Caulnes,France
QibkryjM,-3.1842947,53.372387,West Kirby,United Kingdom
vvWuTKaA,13.361267,38.11569,Palermo,Italy
KxWOma_g,-95.84532,46.81718,Detroit Lakes MN,United States
FZqBG5Ts,8.118562,49.198887,Landau,Germany
vsiqXOYc,-110.926476,32.221745,Tucson AZ,United States
J1TIsSM2,4.134185,51.980633,Hoek van Holland,Netherlands
m0AZqhfk,-80.35533,25.819542,Doral FL,United States
yBstA3sJ,-78.94293,43.897545,Whitby,Canada
ZUBCyUWi,76.57406,9.383452,Thiruvalla,India
iAbEtPIQ,-50.13267,-29.98461,Tramandaí RS,Brazil
ubk3vYdL,-58.091183,-34.984856,Abasto,Argentina
0HTpJmFo,-0.1872275,51.10914,Crawley,United Kingdom
oNJP6U3w,26.53108,41.5014,Orestiada,Greece
CSkOWLOq,12.589961,37.655094,Mazara del Vallo,Italy
x0cUpkNE,-82.19104,42.4048,Chatham-Kent,Canada
nJvAYm5h,-74.30483,40.65639,Cranford NJ,United States
jCJH3DWP,12.3155155,45.44085,Venice,Italy
GiGeErfR,-89.59258,20.967371,Merida,Mexico
heMOAMqf,-98.90798,19.309053,Ixtapaluca,Mexico
ck3aqJy5,-116.545296,33.830296,Palm Springs CA,United States
Lc5d7EdP,-123.120735,49.28273,Vancouver,Canada
ADO_xYRX,19.792711,45.54843,Srbobran,Serbia
LGbwHsvF,-119.018715,35.37329,Bakersfield CA,United States
8eirDwDi,153.4,-28.016666,Gold Coast City,Australia
SelKPIWz,-35.97019,-8.284964,Caruaru PE,Brazil
YpcVhhEF,38.98722,45.03927,Krasnodar,Russia
Ovz5rcsD,19.350435,49.567284,Korbielów,Poland
GSdim0XO,5.260056,51.746006,Hedel,Netherlands
DsBVhdA2,-103.3344,34.18619,Portales NM,United States
JPTEB1_Y,-75.05518,38.539555,Bethany Beach DE,United States
omx5zls3,4.690093,51.813297,Dordrecht,Netherlands
pEoVSuTq,-1.0879769,50.819767,Portsmouth,United Kingdom
gy0tbJWP,-71.412834,41.82399,Providence RI,United States
D9I7QWHq,12.569516,44.06783,Rimini,Italy
YyEAIeNr,16.399662,49.97218,Ústí nad Orlicí,Czechia
oZpAJPME,7.484831,53.47084,Aurich,Germany
v4y4mwRp,7.0390906,5.5096455,Owerri,Nigeria
udYmSMsn,54.403393,24.44678,Abu Dhabi,United Arab Emirates
Ho58GDOX,-117.16109,32.715736,San Diego CA,United States
j3FCLFAf,-91.548775,40.971695,Mount Pleasant IA,United States
r8w5pBc4,11.876761,45.406433,Padua,Italy
DKQVQHR3,-82.42491,42.970863,Port Huron MI,United States
XwQ0Tscy,-119.70292,36.825226,Clovis CA,United States
5MRxDmMF,20.687254,43.723846,Kraljevo,Serbia
rveXE9RD,0.121817,52.205338,Cambridge,United Kingdom
9Yi25umJ,-74.005974,40.712776,New York NY,United States
S06g5cGl,-81.36744,19.286932,George Town,Cayman Islands
P9Ixwupx,17.278103,48.881954,Petrov,Czechia
alN3W08I,29.060963,40.18853,Bursa,Turkey
zPdThxz3,-50.51958,-21.934025,Tupã SP,Brazil
7gQ6Csjy,-54.798492,-34.88474,Balneario Buenos Aires,Uruguay
EFKTxegA,175.27925,-37.787003,Hamilton,New Zealand
KnYDdnLA,-111.891045,40.76078,Salt Lake City UT,United States
KFdrldD_,49.3958,-18.1443,Toamasina,Madagascar
mj34Gi14,15.285313,37.851635,Taormina,Italy
8U6N2ZBC,-75.39056,9.304577,Sincelejo,Colombia
ILO7kNZM,77.59457,12.971599,Bengaluru,India
06EQApvU,7.335888,47.75084,Mulhouse,France
J1RyFq9N,-121.52808,45.7068,Hood River OR,United States
KG8vbGSr,-89.21819,13.692941,San Salvador,El Salvador
U37EwOZf,4.8719854,50.46739,Namur,Belgium
HuNFphoL,-86.52638,39.165325,Bloomington IN,United States
lZBwDEEg,11.243008,48.17394,Fürstenfeldbruck,Germany
SfoIGKLt,-4.248437,48.45082,Landerneau,France
pHTgOmoC,8.794264,46.167,Locarno,Switzerland
fVPq9WLV,-45.194218,-22.808023,Guaratinguetá SP,Brazil
FlL4ab42,-48.54805,-27.595377,Florianópolis SC,Brazil
ts7DAYrh,57.50122,-20.16089,Port Louis,Mauritius
YOp3U9dr,-86.236176,12.114992,Managua,Nicaragua
wDAvgf35,-122.228455,47.307323,Auburn WA,United States
Aq7xeIiB,-97.74306,30.267153,Austin TX,United States
bLh0ZBR6,-100.31612,25.686615,Monterrey,Mexico
pOKvoJ1f,4.36404,51.05983,Willebroek,Belgium
mj3oiRPD,8.786677,47.36617,Pfäffikon,Switzerland
Qn6iXP5S,1.6497911,48.521942,Bailleau-Armenonville,France
8tqeYIZb,6.1556234,45.503574,La Charrière,France
XeRTyfXj,-38.503506,-12.978226,Salvador BA,Brazil
JttiX4oK,-3.8074152,40.44753,Pozuelo de Alarcón,Spain
PHyha4gl,-74.84588,40.05615,Burlington Township NJ,United States
I03tAJDT,106.80604,-6.597147,Bogor,Indonesia
K9ODPh9x,4.853947,46.780766,Chalon-sur-Saône,France
CFYIcCqK,7.588996,50.35694,Koblenz,Germany
bj_ZTjtz,2.310271,48.705135,Chilly-Mazarin,France
mrqexR0X,-87.78285,42.72613,Racine WI,United States
5nKHCmch,24.753574,59.436962,Tallinn,Estonia
FU8rm6EU,-96.678345,34.774532,Ada OK,United States
xtKzskUi,2.928656,51.21543,Ostend,Belgium
zXb6V2j9,11.121749,46.07478,Trento,Italy
DSYDd1R5,-91.23958,43.801357,La Crosse WI,United States
C63FqHXQ,-97.677986,30.633263,Georgetown TX,United States
YFS9pX26,-123.73778,48.37611,Sooke,Canada
oVzDPBI8,-73.35322,8.25205,Ocaña,Colombia
dgrSWV98,10.629686,44.698994,Reggio Emilia,Italy
hoV9rphw,-76.651054,1.15234,Mocoa,Colombia
w73s2I9h,14.449503,41.223156,Puglianello,Italy
TEtrZbm6,-37.634663,-7.7480173,Afogados da Ingazeira PE,Brazil
CnvtZ0az,6.1757154,49.11931,Metz,France
hgaAtPCU,100.26764,25.606485,Dali,China
X625X8QN,-73.57359,5.875987,Moniquirá,Colombia
WHvx2SBH,-83.92074,35.96064,Knoxville TN,United States
eIYTlGv6,15.711048,45.801094,Samobor,Croatia
EAbgGb1N,16.075775,38.359097,Cittanova,Italy
J18n6uYk,105.77687,56.79104,Ust'-Kut,Russia
z4f8yDX-,14.384036,37.495007,Valguarnera Caropepe,Italy
p2SUxQE5,15.805604,40.640408,Potenza,Italy
2ZBMV4yZ,6.632273,46.519653,Lausanne,Switzerland
qmvH3bsT,13.064473,52.390568,Potsdam,Germany
OFmCzEQJ,-90.4329,38.600887,Des Peres MO,United States
EDILmF8U,15.803374,38.283768,Bagnara Calabra,Italy
iwjo51NM,-156.6825,20.878334,Lahaina HI,United States
2rKZP2pa,6.223001,46.19411,Ambilly,France
5cVvWh9V,-8.486316,51.896893,Cork,Ireland
I6jLuH2H,-80.843124,35.227085,Charlotte NC,United States
54A3i1L1,8.341701,4.9757166,Calabar,Nigeria
hdBFRBH5,5.166387,52.27379,Bussum,Netherlands
InQfIMPs,-72.85595,44.112003,Warren VT,United States
yrQLHcFs,18.219917,50.091522,Racibórz,Poland
NLv8FuM0,-89.97389,34.68972,Coldwater MS,United States
BEpv51KL,21.789814,40.30058,Kozani,Greece
Thk7BkEO,-46.542324,-22.95317,Bragança Paulista SP,Brazil
g2u3zeHC,19.259365,42.43042,Podgorica,Montenegro
tlNkWoYO,8.46604,49.48746,Mannheim,Germany
JgcswzYU,-78.87837,42.886448,Buffalo NY,United States
q7lBJvx6,6.9725385,50.82556,Wesseling,Germany
hFWgjOEz,14.367461,40.789444,Torre del Greco,Italy
BTjDW58k,1.949075,48.817223,Plaisir,France
Hg6ZCqTL,8.705761,44.684193,Castelletto d'Orba,Italy
VpaXMMVw,21.012228,52.229675,Warsaw,Poland
AWCwRTA1,10.441879,45.584827,Gavardo,Italy
dgM4gx3m,24.210045,35.451855,Plaka,Greece
pG0XuN7C,9.118198,46.035168,Porlezza,Italy
T1dQ53C0,5.4295483,52.01206,Leersum,Netherlands
RwMLhh6t,45.141266,-12.7888,Mirereni,Mayotte
ukH4J1ks,28.270878,36.854935,Marmaris,Turkey
g0iiwKlD,5.205791,7.2571325,Akure,Nigeria
Sk4kn8Mf,-3.066215,53.42652,Wallasey,United Kingdom
T2ThcErZ,25.165201,37.57734,Tinos,Greece
WYa4vKGn,4.904139,52.367573,Amsterdam,Netherlands
hRAy0XAK,5.579887,52.897224,Balk,Netherlands
UozPCiJX,2.0865154,41.47207,Sant Cugat del Vallès,Spain
dx44pLe1,-8.629106,41.157944,Porto,Portugal
xixYkHTh,0.939473,50.98512,New Romney,United Kingdom
cK4T54CH,8.63388,39.718624,Terralba,Italy
b3Acox3U,9.208415,52.638092,Nienburg,Germany
IEdFTYgb,-124.26395,40.57624,Ferndale CA,United States
k0zGv4DI,-2.9349852,43.263012,Bilbao,Spain
BiD55Y6m,-1.110112,38.612213,Yecla DO,Spain
pk8or97p,-88.72813,39.89059,Cerro Gordo IL,United States
EjLXFqXe,0.731596,51.3404,Sittingbourne,United Kingdom
qTY08myE,-122.27111,37.804363,Oakland CA,United States
7AQWQnMu,9.030909,56.565125,Skive,Denmark
Eu2jsjQA,0.891874,51.895927,Colchester,United Kingdom
jWcopkio,9.921747,57.04882,Aalborg,Denmark
BviXGvTn,85.82454,20.296059,Bhubaneswar,India
Z1N4bsO2,7.398574,9.076479,Abuja,Nigeria
ZUIcpvzV,-78.045204,-7.816461,Huamachuco,Peru
nIg7G0wC,-3.533899,50.71841,Exeter,United Kingdom
dU6h8Stc,72.16452,61.62131,Lyantor,Russia
vd5lub4d,77.010666,10.657273,Pollachi,India
K2VIX0Q7,-0.1869644,5.603717,Accra,Ghana
1UcAQN3y,-89.40123,43.07305,Madison WI,United States
MFTbQx78,-1.1492932,60.15299,Lerwick,United Kingdom
c7Bfz5CN,-48.47957,-20.949675,Bebedouro SP,Brazil
zcAuc3IF,7.542671,44.384476,Cuneo,Italy
DTg75b2Y,5.3878264,52.156113,Amersfoort,Netherlands
ByxemOB7,13.191339,32.88721,Tripoli,Libya
QXPLZhyH,-86.885,36.509212,Springfield TN,United States
kG5lL3ir,-2.425372,47.26985,Le Pouliguen,France
FwxqFKua,-60.65054,-32.944244,Rosario,Argentina
qUjfg4HO,-64.75734,18.438889,"Jost Van Dyke, White Bay",British Virgin Islands
HU-_T-WV,-79.17633,-0.2538414,Santo Domingo,Ecuador
HNTbD6RE,-1.844943,49.667072,Beaumont-Hague,France
pWf7DLZ4,-79.79198,36.072636,Greensboro NC,United States
zxIelnxN,12.300637,45.8892,Conegliano,Italy
GjLx7lRY,3.2246995,51.209347,Bruges,Belgium
2nojBhoK,-49.723907,-29.334412,Torres RS,Brazil
Or5Ugd4H,4.2545657,51.922607,Maassluis,Netherlands
6pWRqXE5,7.058927,43.715687,Tourrettes-sur-Loup,France
g92aEl1t,-97.1375,49.899754,Winnipeg,Canada
kJDkkpP4,-48.17865,-21.784826,Araraquara SP,Brazil
FJiUoMOc,0.7077123,51.545925,Southend-on-Sea,United Kingdom
2Lm30wZ1,-90.171005,46.45467,Ironwood MI,United States
4aJndAJI,-75.78936,41.325912,Pittston PA,United States
asOaCVkA,17.22503,48.84481,Skalica,Slovakia
eJDFPSFo,5.5021,50.96613,Genk,Belgium
H0gBfXWF,6.1319346,49.61162,Luxembourg City,Luxembourg
WciO94VB,-78.467834,-0.1806532,Quito,Ecuador
KWE6vIxs,-45.900906,-23.223701,São José dos Campos SP,Brazil
LY8z-0QR,-88.06596,45.820232,Iron Mountain MI,United States
BAZx1nxS,-72.6851,41.76371,Hartford CT,United States
aar3CM4o,15.86529,39.621178,Belvedere Marittimo,Italy
AX8dD97v,-61.623856,12.124262,Grenville,Grenada
E8b5bSBb,16.606836,49.19506,Brno,Czechia
h4hzomXd,-111.831474,33.415184,Mesa AZ,United States
wdrDL2Qq,-89.640656,40.56754,Pekin IL,United States
gmSmZymO,-86.32425,44.244446,Manistee MI,United States
cNnNeWe9,-122.935974,46.089134,Rainier OR,United States
hkXHYppI,16.775917,60.62161,Sandviken,Sweden
6U6APGls,2.575986,44.34939,Rodez,France
OExUaiXx,47.512627,42.96663,Makhachkala,Russia
VDjqHmJF,-6.849813,33.971592,Rabat,Morocco
I2eTs2Cd,170.50279,-45.87876,Dunedin,New Zealand
3a0rJRAR,-47.001656,-24.312479,Peruíbe SP,Brazil
mTqnEz5s,-77.231094,39.83093,Gettysburg PA,United States
5r9Hp9X1,-68.77782,44.80118,Bangor ME,United States
iiLHp9BA,18.06858,59.329323,Stockholm,Sweden
8Jw4FGcD,6.1292815,49.52356,Peppange,Luxembourg
s0kVc71a,17.028482,54.46415,Słupsk,Poland
2WdKpwD5,-47.19787,-18.478592,Coromandel MG,Brazil
dB5bIQqE,6.2226357,51.053276,Hückelhoven,Germany
FF9PXyio,28.451357,-14.428506,Kabwe,Zambia
a0V_jHj_,2.485429,48.802944,Saint-Maur-des-Fossés,France
2rc5MiCF,12.871962,50.231853,Karlovy Vary,Czechia
4bt53WGI,-75.564575,6.253041,Medellín,Colombia
a81yKusf,-1.553621,47.218372,Nantes,France
K5WCFJ6K,18.646639,54.352024,Gdańsk,Poland
8F9CL6MP,5.017102,52.13191,Maarssen,Netherlands
N8aER5PC,47.262783,56.116768,Cheboksary,Russia
VU38WtY9,18.262524,49.820923,Ostrava,Czechia
KIKC1xyk,7.600216,49.201553,Pirmasens,Germany
iWJESjg2,6.095582,52.052727,Dieren,Netherlands
WAKVrDff,25.78858,45.86094,Sfântu Gheorghe,Romania
5Z1qJ9fw,-74.02642,41.47579,New Windsor NY,United States
7evGF9LV,-84.28298,33.38706,Hampton GA,United States
U2PrX7mN,3.057256,50.62925,Lille,France
gBfW7D8s,16.351038,50.960464,Strzegom,Poland
rmaFhDpa,7.626135,51.960667,Münster,Germany
qWgfNIBM,-74.66722,40.357296,Princeton NJ,United States
oj8carfy,-84.59678,33.471462,Tyrone GA,United States
sEpdAlHo,-1.1306545,37.99224,Murcia,Spain
2YfbAACD,-17.438469,14.668207,Dakar,Senegal
s1yM2nrs,-94.07189,33.42498,Texarkana TX,United States
3QbRFqco,-1.794472,51.068787,Salisbury,United Kingdom
6vE1yv1K,80.63373,7.2905717,Kandy,Sri Lanka
3AlZfY1Y,-114.07085,51.048615,Calgary,Canada
XUTtfOmq,-106.081825,35.99104,Española NM,United States
xtGpxOlP,7.3634024,49.245052,Zweibrücken,Germany
4luiIOnR,18.011608,45.163143,Slavonski Brod,Croatia
QtH0eU6V,114.1747,22.278315,Hong Kong,Hong Kong
jrflX5bt,40.072678,47.41777,Novocherkassk,Russia
N250QKLC,22.290165,52.167603,Siedlce,Poland
sKJujdu0,158.67772,53.040913,Petropavlovsk-Kamchatsky,Russia
nbudZbHX,22.568447,51.246452,Lublin,Poland
1L4sC_P3,11.152518,46.671295,Merano,Italy
snemOq10,1.261105,45.83362,Limoges,France
ODwmzUEf,5.1077957,51.77935,Veen,Netherlands
4eY2Hrul,9.101901,54.195175,Heide,Germany
Wo34YauC,4.427236,51.81893,Oud-Beijerland,Netherlands
dTViEsxN,-15.436257,28.123547,Las Palmas de Gran Canaria,Spain
7PJzuaVe,14.439653,45.890892,Rakitna,Slovenia
hw7TPJTw,143.85025,-37.56216,Ballarat City,Australia
cclYqvT6,-86.158615,41.66199,Mishawaka IN,United States
2WGlOdbY,-90.57093,34.200108,Clarksdale MS,United States
k6QT7p5r,11.928239,45.671696,Castelfranco Veneto,Italy
pUywblOJ,7.946191,50.652943,Bad Marienberg,Germany
RIqQDas5,12.437016,37.798046,Marsala,Italy
ANyy0yqz,9.963121,44.111423,Sarzana,Italy
nfyE4CBy,15.231365,44.11937,Zadar,Croatia
PA6f0RLq,6.893662,52.22154,Enschede,Netherlands
T21I8eBl,41.96834,45.045475,Stavropol,Russia
Rx0TUgXn,-118.13396,33.853626,Lakewood CA,United States
bLx3JLHi,16.06607,41.22243,Canosa di Puglia,Italy
6zxSiXnh,-65.78772,-28.471588,Catamarca,Argentina
kWw8nVZ4,-84.746376,42.75337,Grand Ledge MI,United States
zy9reZhn,7.5885763,47.559597,Basel,Switzerland
Py2TUHSF,13.670392,41.552685,Roccasecca,Italy
f9pePS41,1.444209,43.604652,Toulouse,France
leMlzS6x,-112.074036,33.448376,Phoenix AZ,United States
lQjO99Fb,76.61414,8.893211,Kollam,India
zp1e8xJY,176.0702,-38.68569,Taupo,New Zealand
7bM61jc6,-80.245605,25.942038,Miami Gardens FL,United States
Bp6a0fI2,-72.74565,41.621487,Berlin CT,United States
dLOywftT,-51.845234,-28.476326,Vanini RS,Brazil
h7QFHq9r,3.8324265,51.332287,Terneuzen,Netherlands
5BpiSaBV,-117.289764,34.108345,San Bernardino CA,United States
atDOnXqN,-0.399752,54.28311,Scarborough,United Kingdom
npBajz5I,-2.4012651,51.626064,Charfield,United Kingdom
QYZrDUB4,-74.20936,40.904953,Totowa NJ,United States
KhacrVJy,-76.99398,-11.96893,San Juan de Lurigancho,Peru
bLuzfJQi,-122.13747,37.37966,Los Altos Hills CA,United States
nDFMS4a7,-2.2426305,53.48076,Manchester,United Kingdom
AjenuRxY,120.98422,14.599512,Manila,Philippines
HaxmpLdd,11.07675,49.45203,Nuremberg,Germany
bhEotO09,-82.53699,28.483168,Spring Hill FL,United States
PGNJLXOR,-85.66808,42.96336,Grand Rapids MI,United States
qkxfVzS1,-75.88834,1.805165,Acevedo,Colombia
CJGlgoDo,-3.525315,50.46192,Torquay,United Kingdom
sJ0kICJc,5.1862507,50.815723,Sint-Truiden,Belgium
9CjRC8Y6,11.404102,47.26921,Innsbruck,Austria
3Vn1RNV_,-52.84423,-27.614376,Três Palmeiras RS,Brazil
fzc5CjYe,3.6143115,51.49979,Middelburg,Netherlands
qjWxxMJ7,-74.5621,40.883987,Dover NJ,United States
CLsgkSnM,4.477536,51.025875,Mechelen,Belgium
OUhy2KOV,-49.491676,-16.373129,Inhumas GO,Brazil
ZDciHO7L,49.867092,40.40926,Baku,Azerbaijan
0EHo5AJC,-75.24244,4.444676,Ibagué,Colombia
19XDaSPN,-55.72425,-22.523123,Ponta Porã MS,Brazil
1ikKosbW,2.252208,50.750114,Saint-Omer,France
09XihWSL,0.573453,50.85426,Hastings,United Kingdom
wryooyUk,-48.953403,-16.328547,Anápolis GO,Brazil
McvHpXos,-46.902763,-23.528028,Jandira SP,Brazil
pyRAkeAK,2.4880242,42.18221,Olot,Spain
nKB9NKiB,4.7731624,51.824867,Sliedrecht,Netherlands
rTKJV67Q,-86.018654,42.812523,Zeeland MI,United States
yR676ciN,13.6130495,41.718853,Sora,Italy
NetifTa9,-59.310467,-33.15033,Gualeguay,Argentina
MDu6eLeE,-28.01568,39.086277,Santa Cruz Da Graciosa,Azores
OXv7Jahj,120.632935,14.092847,Nasugbu,Philippines
e3OK8k5B,-2.3599038,51.3758,Bath,United Kingdom
A5iCHUZj,23.813131,53.669353,Grodno,Belarus
4tDuQl0s,21.472288,49.744568,Jaslo,Poland
blM2Qglp,-48.635628,-26.993093,Balneário Camboriú SC,Brazil
vs54KxYT,-16.33793,28.52284,Tegueste,Spain
UhydZ8wT,-75.37895,6.149019,Rionegro,Colombia
7Wxu8PC2,-75.59937,38.360672,Salisbury MD,United States
HliOlB8P,77.87149,9.172669,Kovilpatti,India
DNr9aCQJ,-155.9884,20.757507,Hana HI,United States
8bRv4n20,-80.15145,41.641445,Meadville PA,United States
sZYvJi2Q,-105.75307,53.20335,Prince Albert,Canada
bKgYWWQU,-2.4282193,53.576866,Bolton,United Kingdom
CQgEsBUB,-74.481544,40.79677,Morristown NJ,United States
FZ2DA84B,15.439504,47.070713,Graz,Austria
F7DotPzE,-57.953568,-34.920494,La Plata,Argentina
XzL9GrfI,16.373116,45.485077,Sisak,Croatia
gPKR3nr4,8.672434,49.398754,Heidelberg,Germany
h99FWRmR,17.556925,53.6944,Chojnice,Poland
3EeGsr4i,-123.70794,48.77869,Duncan,Canada
bn7zIzAM,75.78041,11.258753,Kozhikode,India
BPtGVZwH,5.4533267,51.355495,Valkenswaard,Netherlands
HxBojwwv,-42.878586,-20.75487,Viçosa MG,Brazil
810iOG7i,13.776818,45.649525,Trieste,Italy
aChAukbW,3.129447,50.94991,Roeselare,Belgium
pxg46LXp,7.728213,46.661114,Krattigen,Switzerland
AJOjI7A7,13.79933,47.91839,Gmunden,Austria
t5LVcVAI,57.67791,19.639482,Duqm,Oman
BxnaokXW,5.18576,52.00299,Houten,Netherlands
ylJNlMBm,14.552812,53.428543,Szczecin,Poland
AMxAnOAv,-72.641205,42.32509,Northampton MA,United States
uEeF188s,8.635593,53.05219,Delmenhorst,Germany
SyfQTRgj,49.066082,55.83043,Kazan,Russia
Kp5XZtBp,-91.55263,34.500374,Stuttgart AR,United States
G1LvEzUe,4.050585,49.222538,Cormontreuil,France
UQTaf6RJ,-76.73108,40.199814,Middletown PA,United States
effVdKVp,-122.91583,39.04295,Lakeport CA,United States
XtKuKJai,28.322817,-15.387526,Lusaka,Zambia
mv3XIQCX,57.493732,-20.29876,Vacoas,Mauritius
GfwecgE5,17.191,44.772182,Banja Luka,Bosnia and Herzegovina
ImE8FooK,13.730187,45.548058,Koper,Slovenia
kxEs9l2m,126.97797,37.566536,Seoul,South Korea
HNacZ6iW,4.358032,51.86159,Hoogvliet,Netherlands
oEBazeCZ,4.821508,52.438538,Zaandam,Netherlands
B5WFWT3K,-103.20523,34.4048,Clovis NM,United States
R0RDOHjL,13.662349,37.316048,Favara,Italy
cBuAeAW4,-51.21766,-30.034647,Porto Alegre RS,Brazil
a7s3QGOs,3.6055655,51.467957,Oost-Souburg,Netherlands
Z8p6yehU,166.45053,-22.255823,Nouméa,New Calédonia
JyRW71GG,37.618492,54.204838,Tula,Russia
aHx6mvbg,26.22781,60.457874,Loviisa,Finland
_LE0NQ1M,-73.58318,40.6576,Freeport NY,United States
ooidtqX5,-66.111,18.35745,Guaynabo,Puerto Rico
L8SQC8eu,12.246429,44.139645,Cesena,Italy
t1wH8tEY,-76.41135,40.340923,Lebanon PA,United States
PEQigHjC,-53.061573,-25.746454,Dois Vizinhos PR,Brazil
kkapJzcD,19.146193,48.73628,Banská Bystrica,Slovakia
IuQIruwv,178.01765,-38.662334,Gisborne,New Zealand
BGAmRIca,34.309753,63.73884,Segezha,Russia
wTLo5HDp,-1.9812313,43.318333,San Sebastián,Spain
cKenL5sw,115.86046,-31.950527,Perth,Australia
q3-Tb846,-76.715454,48.30281,Senneterre,Canada
PVaVcXHO,14.200865,37.37543,Barrafranca,Italy
7rvuWwf7,72.877655,19.075983,Mumbai,India
8VrEWOLi,-86.158066,39.768402,Indianapolis IN,United States
tvIv2gpS,12.697732,59.051117,Åmål,Sweden
XQczyHwP,-115.13983,36.16994,Las Vegas NV,United States
8uZB919P,-54.92759,-34.797268,San Carlos,Uruguay
mQMqLAyI,-74.21102,11.240355,Santa Marta,Colombia
zVfITD9u,12.324803,58.379726,Vänersborg,Sweden
mcbDC8oS,-68.71402,18.614983,Higüey,Dominican Republic
a5EeQcgg,57.536293,23.307842,Al Awabi,Oman
YcpJ7ecB,47.507904,-18.87919,Antananarivo,Madagascar
bsWqIqtK,-75.144196,39.766216,Sewell NJ,United States
4rSwOZVE,4.6462193,52.387386,Haarlem,Netherlands
YbSAXmh2,-75.63335,6.094317,Caldas,Colombia
CtpxHQ6P,-4.251806,55.86424,Glasgow,United Kingdom
Fu9p5IZr,10.380019,45.259914,Remedello di Sotto,Italy
3edSnHFW,-82.40127,40.05812,Newark OH,United States
syDMKvLZ,12.349251,44.28045,Milano Marittima,Italy
koDIqhCL,-76.89664,38.934002,Landover MD,United States
9_mdT7RT,-122.22207,47.570656,Mercer Island WA,United States
RsH53YrI,-7.11007,52.25932,Waterford,Ireland
82Q3wG81,-21.81744,64.12652,Reykjavík,Iceland
4hFnozrE,25.292648,46.305,Odorheiu Secuiesc,Romania
9kxTYnMH,7.79125,48.81329,Haguenau,France
nDERpyVZ,-94.12656,30.080173,Beaumont TX,United States
6DT6YRBu,-5.984459,37.38909,Seville,Spain
TG1BfH5J,-3.010113,53.645706,Southport,United Kingdom
sEuSUJ58,-2.179404,53.002666,Stoke-on-Trent,United Kingdom
Fu2dtd5p,27.142826,38.423733,İzmir,Turkey
xCy4sEmm,-123.086754,44.05207,Eugene OR,United States
IWLdMpVc,-1.609933,43.421215,Guéthary,France
nELH58oi,-0.081157,51.795757,Hertford,United Kingdom
yV0LqcNx,-79.35357,-3.9879754,Catamayo,Ecuador
BgzBQ0Ns,149.1,-33.283333,Orange,Australia
lLKIUUlg,-75.587364,6.169611,Envigado,Colombia
BvxUHax5,18.404818,47.569244,Tatabánya,Hungary
vCDfvfRZ,4.61809,51.779285,'s-Gravendeel,Netherlands
LfoXUYlf,2.241295,43.606213,Castres,France
t2KSwPLB,-83.75966,40.361164,Bellefontaine OH,United States
BlYtCNik,-106.817535,39.191097,Aspen CO,United States
QDZAWBJf,28.671509,56.71185,Opochka,Russia
Pgz-79vV,115.344,-8.3676,Seribatu,Indonesia
mbR8L8Ny,-101.337654,33.984524,Floydada TX,United States
J0JWtTOt,49.294285,-12.323135,Antsiranana,Madagascar
FEOKUmp1,-0.7594171,52.040623,Milton Keynes,United Kingdom
pmyyP4LA,-38.28222,-10.679313,Heliópolis BA,Brazil
wXkYeCNY,-79.51959,8.983865,Panama City,Panama
RVHPnYtx,-1.708298,52.19173,Stratford-upon-Avon,United Kingdom
5AYoyjhf,4.6922593,51.835613,Papendrecht,Netherlands
zmVMPQ1F,-127.16856,54.782356,Smithers,Canada
af62r2MU,-96.79699,32.776665,Dallas TX,United States
XaoGoKMZ,-76.65543,7.755354,Carepa,Colombia
vlfE1B9k,-1.622224,49.6339,Cherbourg-en-Cotentin,France
XdTjPKCS,10.784774,44.54433,Sassuolo,Italy
